Molecule ChEMBL ID,#RO5 Violations,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID
CHEMBL383777,1,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1C(F)(F)F,IC50,=,4000,nM,CHEMBL880579,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL370225,1,Cc1cc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc(C)c1OCC(=O)O,IC50,=,1900,nM,CHEMBL880579,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL198220,2,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(NC(=O)c3ccccc3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,IC50,=,630,nM,CHEMBL880579,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL198012,1,CN(Cc1ccccc1)C(=O)CN(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)S(=O)(=O)c1ccc(OCC(=O)O)cc1,Ki,=,590,nM,CHEMBL885363,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL198940,1,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)c(Br)c2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,IC50,=,28,nM,CHEMBL880579,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL424840,1,O=C(c1ccc(O)cc1)N(Cc1ccc(-c2csnn2)cc1)Cc1ccc(C(F)(F)P(=O)(O)O)cc1,IC50,=,6900,nM,CHEMBL880579,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL197827,1,O=C(O)COc1ccc(C(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,IC50,=,2300,nM,CHEMBL880579,Inhibitory activity against protein tyrosine phosphatase 1B using O-methyl fluorescein monophosphate,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1141064,1,Scientific Literature,Bioorg Med Chem Lett,2005,None
CHEMBL145280,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL213758,0,O=C(O)COc1c(C(=O)O)sc(-c2ccccc2)c1Br,Ki,=,1300,nM,CHEMBL1050895,Inhibition of PTPN1,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154600,1,Scientific Literature,J Med Chem,2009,None
CHEMBL408,0,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,IC50,=,55000,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL184041,2,Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,IC50,=,1400,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL576191,0,O=C1NC(=O)/C(=C/c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)S1,IC50,=,14000,nM,CHEMBL1038652,Inhibition of PTP1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1154176,1,Scientific Literature,Bioorg Med Chem Lett,2009,None
CHEMBL336435,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL24606,1,,,,,,,,,,,,,,,,,,,,,
CHEMBL1086279,1,,,,,,,,,,,,,,,,,,,,,
CHEMBL1083271,2,,,,,,,,,,,,,,,,,,,,,
CHEMBL4279417,4,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c([C@@H]3C=C(C)C[C@H](c4ccc(O)cc4O)[C@H]3C(=O)c3ccc(O)cc3O)c(O)cc(O)c2c1=O,Activity,,,,CHEMBL4253945,Binding affinity to human PTP1B assessed as protection against proteolytic cleavage at 400 uM preincubated for 10 mins before trypsin addition and measured after 2 hrs by mass spectrometry,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4251612,1,Scientific Literature,Eur J Med Chem,2018,None
CHEMBL4068566,2,CC(C)=CCc1c2c(c(O)c3c1O[C@]14C(=C[C@@H]5C[C@H]1C(C)(C)O[C@@]4(/C=C(/C)C(=O)O)C5=O)C3=O)C=CC(C)(C)O2,Inhibition,,,%,CHEMBL4038767,Competitive inhibition of recombinant human PTP1B (1 to 322 residues) expressed in Escherichia coli at 55.7 to 223.1 uM using pNPP as substrate by Line-weaver burk plot method,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4038281,1,Scientific Literature,Bioorg Med Chem,2017,None
CHEMBL555017,2,CC(C)=CCC[C@]1(C)C=Cc2c(O)c3c(c(CC=C(C)C)c2O1)O[C@]12C(=C[C@@H]4C[C@H]1C(C)(C)O[C@@]2(C/C=C(/C)C(=O)O)C4=O)C3=O,Inhibition,,,%,CHEMBL4038754,Inhibition of recombinant human PTP1B (1 to 322 residues) expressed in Escherichia coli using pNPP as substrate incubated for 10 mins measured for 30 mins by spectrometric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4038281,1,Scientific Literature,Bioorg Med Chem,2017,None
CHEMBL4068458,2,CC(C)=CCc1c2c(c(O)c3c1O[C@]14C(=C[C@@H]5C[C@H]1C(C)(C)O[C@@]4(/C=C(/C)CO)C5=O)C3=O)C=CC(C)(C)O2,Inhibition,,,%,CHEMBL4038754,Inhibition of recombinant human PTP1B (1 to 322 residues) expressed in Escherichia coli using pNPP as substrate incubated for 10 mins measured for 30 mins by spectrometric analysis,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4038281,1,Scientific Literature,Bioorg Med Chem,2017,None
CHEMBL168,1,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,IC50,=,2000,nM,CHEMBL4132872,Inhibition of PTP1B (unknown origin) using p-nitrophenyl phosphate as substrate measured after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL4130395,1,Scientific Literature,J Nat Prod,2017,None
CHEMBL3397811,0,CC1=C[C@@H]2CC(C)(C)[C@H]1C[C@@H](O)c1ccoc12,IC50,>,40000,nM,CHEMBL3398995,Inhibition of PTP1B (unknown origin) using pNPP as substrate incubated for 10 mins prior to substrate addition measured after 30 mins by microplate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3397022,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL267981,2,CS(=O)(=O)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1,IC50,=,7200,nM,CHEMBL857422,In vitro inhibitory activity against Protein tyrosine phosphatase 1B (PTP1B) over-expressed in intact Sf9 cell assay,B,BAO_0000219,cell-based format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1146669,1,Scientific Literature,Bioorg Med Chem Lett,2004,CHEMBL3308860
CHEMBL1796985,0,Cc1ccc(-c2ccc(Cn3ccc4c3C(=O)NCCC4=O)cc2)cc1,Inhibition,,,%,CHEMBL1799104,Inhibition of human recombinant PTP1B assessed as inhibition of para-nitrophenyl phosphate to para-nitrophenol conversion at 100 uM by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1795299,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1796990,0,N#Cc1ccccc1-c1ccc(Cn2ccc3c2C(=O)NCCC3=O)cc1,Inhibition,,,%,CHEMBL1799104,Inhibition of human recombinant PTP1B assessed as inhibition of para-nitrophenyl phosphate to para-nitrophenol conversion at 100 uM by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1795299,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL3634683,1,CCOc1ccc(S(=O)(=O)Nc2ccc(N(Cc3ccc(N(CC(=O)OC)S(=O)(=O)CC)cc3)S(=O)(=O)Cc3ccccc3)cc2)cc1,IC50,=,470,nM,CHEMBL3635260,Inhibition of recombinant PTP1B (unknown origin) assessed as hydrolysis of pNPP to pNP after 30 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3632526,1,Scientific Literature,Bioorg Med Chem,2015,None
CHEMBL2377809,1,COC(=O)c1c(O)cccc1OCCCCNC(=O)C(Cc1ccc(NC(=O)C(=O)O)cc1)NC(=O)OC(C)(C)C,Ki,=,8800,nM,CHEMBL2378244,Inhibition of PTP1B (unknown origin),B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375266,1,Scientific Literature,Bioorg Med Chem Lett,2013,None
CHEMBL2375449,4,COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@]5(C(=O)OC)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,IC50,,,,CHEMBL2378248,Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375238,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL2375467,2,COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,IC50,,,,CHEMBL2378248,Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol incubated for 10 mins prior to substrate addition measured after 30 mins,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375238,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL1783812,2,CC1(C)CC[C@]2(C(=O)NCCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,Imax,=,14.31,%,CHEMBL2378250,Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol at 10 ug/mL incubated for 10 mins prior to substrate addition measured after 30 mins relative to control,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375238,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL2375449,4,COC(=O)CCCCCNC(=O)[C@]12CCC(C)(C)C[C@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O[C@@]5(C(=O)OC)C[C@H](O)[C@@H](NC(C)=O)[C@H]([C@H](O)[C@H](O)CO)O5)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2,Imax,=,8.34,%,CHEMBL2378250,Inhibition of PTP1B (unknown origin) expressed in Escherichia coli expression system using p-nitrophenyl phosphate as substrate assessed as release of p-nitrophenol at 10 ug/mL incubated for 10 mins prior to substrate addition measured after 30 mins relative to control,B,BAO_0000019,assay format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2375238,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL2035962,0,CCOC(=O)C(=O)Nc1nc2ccc(F)cc2s1,IC50,=,8700,nM,CHEMBL2039785,Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli TB1 cells using p-NPP as substrate at 40 uM,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2034884,1,Scientific Literature,Eur J Med Chem,2012,None
CHEMBL493484,0,CCOC(=O)C(=O)Nc1nc2ccc([N+](=O)[O-])cc2s1,Inhibition,,,%,CHEMBL2039785,Inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli TB1 cells using p-NPP as substrate at 40 uM,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2034884,1,Scientific Literature,Eur J Med Chem,2012,None
CHEMBL2035961,0,CCOC(=O)C(=O)Nc1nc2ccc(Cl)cc2s1,Inhibition,,,%,CHEMBL2039786,Reversible inhibition of human recombinant GST-tagged PTP1B expressed in Escherichia coli TB1 cells using p-NPP as substrate at 100 uM after 1 hr at 4 degC,B,BAO_0000219,cell-based format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2034884,1,Scientific Literature,Eur J Med Chem,2012,None
CHEMBL370026,2,CCCc1cc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)ccc1O[C@@H](Cc1ccccc1)C(=O)O,Inhibition,=,-59,%,CHEMBL831824,Percent inhibition of Tyrosine phosphatase 1B at the concentration of 0.1 uM,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1137823,1,Scientific Literature,J Med Chem,2004,None
CHEMBL280138,1,CCCCc1oc2ccccc2c1C(=O)c1ccc(-c2ccc(O)cc2)cc1,IC50,=,3981071.71,nM,CHEMBL830840,Concentration required for 50% inhibition of tyrosine phosphatase 1B,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1137823,1,Scientific Literature,J Med Chem,2004,None
CHEMBL2332431,0,CC1=CC(=O)C(=C(C)C)C[C@@H]2[C@@](C)(O)CC[C@]12O,IC50,=,35700,nM,CHEMBL2344762,Inhibition of PTP1B (unknown origin) assessed as decrease in p-nitrophenol production from pNPP substrate after 30 mins by HTS7000 bioassay reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2331519,1,Scientific Literature,J Nat Prod,2013,None
CHEMBL2332880,0,,,,,,,,,,,,,,,,,,,,,
CHEMBL426373,0,CCCCCCCCCCCCCCCC(=O)C1=C(O)[C@@H](CO)OC1=O,Inhibition,=,99.1,%,CHEMBL2344763,Inhibition of PTP1B (unknown origin) assessed as decrease in p-nitrophenol production from pNPP substrate at 25 ug/ml after 30 mins by HTS7000 bioassay reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2331519,1,Scientific Literature,J Nat Prod,2013,None
CHEMBL1796986,0,O=C1CCNC(=O)c2c1ccn2Cc1ccc(-c2ccc(O)cc2)cc1,Inhibition,,,%,CHEMBL1799104,Inhibition of human recombinant PTP1B assessed as inhibition of para-nitrophenyl phosphate to para-nitrophenol conversion at 100 uM by spectrophotometry,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1795299,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL2386231,2,COc1cc(C)c(Cc2c(Br)c(Br)c(OC)c(OC)c2Br)c(Br)c1OC,IC50,,,,CHEMBL2389407,Inhibition of human recombinant GST-tagged PTP1B using para-nitrophenyl phosphate as substrate after 2 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2384908,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL2386224,2,COCc1cc(OC)c(OC)c(Br)c1C(=O)c1cc(OC)c(OC)c(Br)c1Br,Inhibition,=,17.73,%,CHEMBL2389408,Inhibition of human recombinant GST-tagged PTP1B using para-nitrophenyl phosphate as substrate at 5 ug/ml after 2 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2384908,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL2386220,0,COc1cc(C(=O)c2c(C)cc(OC)c(OC)c2Br)cc(Br)c1OC,Inhibition,=,36.68,%,CHEMBL2389409,Inhibition of human recombinant GST-tagged PTP1B using para-nitrophenyl phosphate as substrate at 20 ug/ml after 2 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2384908,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL2386218,2,CC(C)COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,IC50,=,1500,nM,CHEMBL2389407,Inhibition of human recombinant GST-tagged PTP1B using para-nitrophenyl phosphate as substrate after 2 mins,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL2384908,1,Scientific Literature,Eur J Med Chem,2013,None
CHEMBL8284,3,CC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(OC(C(=O)O)C(=O)O)cc1)C(=O)N[C@@H](CC(C)C)C(N)=O,IC50,=,10000,nM,CHEMBL765996,Tested for binding affinity towards Protein-tyrosine Phosphatase 1B,B,BAO_0000357,single protein format,Rattus norvegicus,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1133356,1,Scientific Literature,Bioorg Med Chem Lett,2000,None
CHEMBL3360905,1,CCOC(=O)C1=C(C)N=c2s/c(=C/c3ccc(OCc4ccc(C(=O)O)cc4)cc3)c(=O)n2C1c1ccc(N(C)C)cc1,IC50,=,2100,nM,CHEMBL3386717,Inhibition of PTP1B (unknown origin) assessed as reduction in pNPP hydrolysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3351340,1,Scientific Literature,J Med Chem,2014,None
CHEMBL1801690,0,C/C1=C\[C@H]2[C@H](CC[C@@]3(C)O[C@@H]3[C@H]3[C@@H](OC(=O)c4ccccc4)[C@@H](C)C[C@]3(O)C1=O)C2(C)C,Inhibition,,,%,CHEMBL1804204,Inhibition of human recombinant GST-tagged PTP1B assessed as conversion of para-nitrophenyl phosphate to para-nitrophenol at 10'-6 M after 10 mins by microplate spectrophotometer analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1800058,1,Scientific Literature,J Nat Prod,2011,None
CHEMBL1801692,0,CC(=O)O[C@H]1[C@@H](C)C[C@]2(OC(C)=O)C(=O)/C(C)=C/[C@H]3[C@H](CC/C(C)=C/[C@@H]12)C3(C)C,Inhibition,,,%,CHEMBL1804204,Inhibition of human recombinant GST-tagged PTP1B assessed as conversion of para-nitrophenyl phosphate to para-nitrophenol at 10'-6 M after 10 mins by microplate spectrophotometer analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1800058,1,Scientific Literature,J Nat Prod,2011,None
CHEMBL1783767,0,COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCCC(=O)O)c1,IC50,=,22360,nM,CHEMBL1786428,Inhibition of protein tyrosine phosphatase-1B at 10 uM incubated for 10 mins using pNPP substrate in presence of 0.01% Triton X-100 by modified Goldstein method,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1781977,1,Scientific Literature,Bioorg Med Chem,2009,None
CHEMBL3343064,1,CCO[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,Ki,=,4800,nM,CHEMBL3371697,Non-competitive inhibition of purified human GST-tagged PTP-1B using p-nitrophenylphosphate as substrate by double-reciprocal plot method,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3352127,1,Scientific Literature,Eur J Med Chem,2014,None
CHEMBL3754629,1,COc1ccc(CCC(=O)C2=C(O)C(CC=C(C)C)=C3OC(C)(C)C=CC3(CC=C(C)C)C2=O)cc1,IC50,=,6500,nM,CHEMBL3755949,Inhibition of human recombinant PTP1B using p-nitrophenyl phosphate as substrate by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3751787,1,Scientific Literature,Bioorg Med Chem Lett,2016,None
CHEMBL169,1,C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,IC50,=,15500,nM,CHEMBL3755949,Inhibition of human recombinant PTP1B using p-nitrophenyl phosphate as substrate by spectrophotometric analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3751787,1,Scientific Literature,Bioorg Med Chem Lett,2016,None
CHEMBL47665,0,COC(=O)C1C(C(=O)O)[C@@H]2CC[C@H]1O2,IC50,=,4710,nM,CHEMBL767329,Inhibitory concentration against protein phosphatase 1 was determined,B,BAO_0000357,single protein format,None,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1133841,1,Scientific Literature,Bioorg Med Chem Lett,2001,None
CHEMBL1667953,3,O=C(O)[C@H](CO)n1cc(CO[C@@H]2O[C@H](COCc3ccccc3)[C@@H](OCc3ccccc3)[C@H](OCc3ccccc3)[C@H]2OCc2ccccc2)nn1,IC50,=,28100,nM,CHEMBL1670402,Inhibition of human recombinant PTP1B by pNPP hydrolysis assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1667834,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL1667961,0,COC(=O)[C@H](Cc1ccc(O)cc1)n1cc(CNC(=O)c2ccccc2)nn1,IC50,>,50000,nM,CHEMBL1670402,Inhibition of human recombinant PTP1B by pNPP hydrolysis assay,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL1667834,1,Scientific Literature,Bioorg Med Chem Lett,2011,None
CHEMBL3586406,0,CC1=CC(=O)C[C@H]2[C@](C)(CC/C(C)=C/C[n+]3cn(C)c4ncnc(N)c43)[C@@H](C)CC[C@@]12C,IC50,>,23000,nM,CHEMBL3587478,Inhibition of human recombinant PTP1B using pNPP as substrate assessed as rate of hydrolysis incubated for 10 mins prior to substrate addition measured after 30 mins by microplate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3585317,1,Scientific Literature,J Nat Prod,2015,None
CHEMBL3586407,0,CC1=CC(=O)C[C@H](C)[C@@]1(C)CC/C(C)=C/CC/C(C)=C/C[n+]1cn(C)c2ncnc(N)c21,IC50,>,23000,nM,CHEMBL3587478,Inhibition of human recombinant PTP1B using pNPP as substrate assessed as rate of hydrolysis incubated for 10 mins prior to substrate addition measured after 30 mins by microplate reader analysis,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL335,Protein-tyrosine phosphatase 1B,Homo sapiens,SINGLE PROTEIN,CHEMBL3585317,1,Scientific Literature,J Nat Prod,2015,None
